region	chr	midPos	Nsites
(6319,6319)(33033021,33033021)(33000000,33050000)	JBPCET010000001.1	33025000	2	0.012172
(6319,6319)(33033021,33033021)(33010000,33060000)	JBPCET010000001.1	33035000	2	0.012172
(6319,6319)(33033021,33033021)(33020000,33070000)	JBPCET010000001.1	33045000	2	0.012172
(6319,6319)(33033021,33033021)(33030000,33080000)	JBPCET010000001.1	33055000	2	0.012172
(6320,6330)(33177045,33177082)(33130000,33180000)	JBPCET010000001.1	33155000	12	-0.005497
(6320,6330)(33177045,33177082)(33140000,33190000)	JBPCET010000001.1	33165000	12	-0.005497
(6320,6330)(33177045,33177082)(33150000,33200000)	JBPCET010000001.1	33175000	12	-0.005497
(6320,6332)(33177045,33202794)(33160000,33210000)	JBPCET010000001.1	33185000	14	-0.004499
(6320,6336)(33177045,33212478)(33170000,33220000)	JBPCET010000001.1	33195000	18	-0.004287
(6331,6336)(33202779,33212478)(33180000,33230000)	JBPCET010000001.1	33205000	7	-0.002216
(6331,6336)(33202779,33212478)(33190000,33240000)	JBPCET010000001.1	33215000	7	-0.002216
(6331,6336)(33202779,33212478)(33200000,33250000)	JBPCET010000001.1	33225000	7	-0.002216
(6333,6343)(33212470,33257153)(33210000,33260000)	JBPCET010000001.1	33235000	12	0.008778
(6337,6343)(33257120,33257153)(33220000,33270000)	JBPCET010000001.1	33245000	8	0.022790
(6337,6343)(33257120,33257153)(33230000,33280000)	JBPCET010000001.1	33255000	8	0.022790
(6337,6343)(33257120,33257153)(33240000,33290000)	JBPCET010000001.1	33265000	8	0.022790
(6337,6343)(33257120,33257153)(33250000,33300000)	JBPCET010000001.1	33275000	8	0.022790
(6344,6344)(33330255,33330255)(33290000,33340000)	JBPCET010000001.1	33315000	2	0.013069
(6344,6344)(33330255,33330255)(33300000,33350000)	JBPCET010000001.1	33325000	2	0.013069
(6344,6344)(33330255,33330255)(33310000,33360000)	JBPCET010000001.1	33335000	2	0.013069
(6344,6344)(33330255,33330255)(33320000,33370000)	JBPCET010000001.1	33345000	2	0.013069
(6344,6344)(33330255,33330255)(33330000,33380000)	JBPCET010000001.1	33355000	2	0.013069
(6345,6345)(33413749,33413749)(33370000,33420000)	JBPCET010000001.1	33395000	2	0.003523
(6345,6345)(33413749,33413749)(33380000,33430000)	JBPCET010000001.1	33405000	2	0.003523
(6345,6345)(33413749,33413749)(33390000,33440000)	JBPCET010000001.1	33415000	2	0.003523
(6345,6345)(33413749,33413749)(33400000,33450000)	JBPCET010000001.1	33425000	2	0.003523
(6345,6348)(33413749,33455674)(33410000,33460000)	JBPCET010000001.1	33435000	5	0.019116
(6346,6348)(33455645,33455674)(33420000,33470000)	JBPCET010000001.1	33445000	4	0.026042
(6346,6348)(33455645,33455674)(33430000,33480000)	JBPCET010000001.1	33455000	4	0.026042
(6346,6348)(33455645,33455674)(33440000,33490000)	JBPCET010000001.1	33465000	4	0.026042
(6346,6348)(33455645,33455674)(33450000,33500000)	JBPCET010000001.1	33475000	4	0.026042
(6349,6352)(33567305,33567323)(33520000,33570000)	JBPCET010000001.1	33545000	5	0.000601
(6349,6352)(33567305,33567323)(33530000,33580000)	JBPCET010000001.1	33555000	5	0.000601
(6349,6352)(33567305,33567323)(33540000,33590000)	JBPCET010000001.1	33565000	5	0.000601
(6349,6352)(33567305,33567323)(33550000,33600000)	JBPCET010000001.1	33575000	5	0.000601
(6349,6352)(33567305,33567323)(33560000,33610000)	JBPCET010000001.1	33585000	5	0.000601
(6353,6353)(33690334,33690334)(33650000,33700000)	JBPCET010000001.1	33675000	2	0.005840
(6353,6353)(33690334,33690334)(33660000,33710000)	JBPCET010000001.1	33685000	2	0.005840
(6353,6353)(33690334,33690334)(33670000,33720000)	JBPCET010000001.1	33695000	2	0.005840
(6353,6354)(33690334,33729126)(33680000,33730000)	JBPCET010000001.1	33705000	3	0.002650
(6353,6354)(33690334,33729126)(33690000,33740000)	JBPCET010000001.1	33715000	3	0.002650
(6354,6354)(33729126,33729126)(33700000,33750000)	JBPCET010000001.1	33725000	2	0.002593
(6354,6354)(33729126,33729126)(33710000,33760000)	JBPCET010000001.1	33735000	2	0.002593
(6354,6354)(33729126,33729126)(33720000,33770000)	JBPCET010000001.1	33745000	2	0.002593
(6355,6355)(33936476,33936476)(33890000,33940000)	JBPCET010000001.1	33915000	2	0.003065
(6355,6355)(33936476,33936476)(33900000,33950000)	JBPCET010000001.1	33925000	2	0.003065
(6355,6355)(33936476,33936476)(33910000,33960000)	JBPCET010000001.1	33935000	2	0.003065
(6355,6355)(33936476,33936476)(33920000,33970000)	JBPCET010000001.1	33945000	2	0.003065
(6355,6355)(33936476,33936476)(33930000,33980000)	JBPCET010000001.1	33955000	2	0.003065
(6356,6357)(33995836,33995848)(33950000,34000000)	JBPCET010000001.1	33975000	3	0.025662
(6356,6357)(33995836,33995848)(33960000,34010000)	JBPCET010000001.1	33985000	3	0.025662
(6356,6357)(33995836,33995848)(33970000,34020000)	JBPCET010000001.1	33995000	3	0.025662
(6356,6463)(33995836,34021341)(33980000,34030000)	JBPCET010000001.1	34005000	109	0.019572
(6356,6463)(33995836,34021341)(33990000,34040000)	JBPCET010000001.1	34015000	109	0.019572
(6358,6463)(34020128,34021341)(34000000,34050000)	JBPCET010000001.1	34025000	107	0.019353
(6358,6463)(34020128,34021341)(34010000,34060000)	JBPCET010000001.1	34035000	107	0.019353
(6358,6463)(34020128,34021341)(34020000,34070000)	JBPCET010000001.1	34045000	107	0.019353
(6464,6477)(34111484,34112319)(34070000,34120000)	JBPCET010000001.1	34095000	15	0.037162
(6464,6477)(34111484,34112319)(34080000,34130000)	JBPCET010000001.1	34105000	15	0.037162
(6464,6477)(34111484,34112319)(34090000,34140000)	JBPCET010000001.1	34115000	15	0.037162
(6464,6477)(34111484,34112319)(34100000,34150000)	JBPCET010000001.1	34125000	15	0.037162
(6464,6477)(34111484,34112319)(34110000,34160000)	JBPCET010000001.1	34135000	15	0.037162
(6478,6478)(34160027,34160027)(34120000,34170000)	JBPCET010000001.1	34145000	2	-0.012619
(6478,6478)(34160027,34160027)(34130000,34180000)	JBPCET010000001.1	34155000	2	-0.012619
(6478,6478)(34160027,34160027)(34140000,34190000)	JBPCET010000001.1	34165000	2	-0.012619
(6478,6478)(34160027,34160027)(34150000,34200000)	JBPCET010000001.1	34175000	2	-0.012619
(6478,6480)(34160027,34208315)(34160000,34210000)	JBPCET010000001.1	34185000	4	0.113486
(6479,6480)(34208286,34208315)(34170000,34220000)	JBPCET010000001.1	34195000	3	0.159877
(6479,6480)(34208286,34208315)(34180000,34230000)	JBPCET010000001.1	34205000	3	0.159877
(6479,6480)(34208286,34208315)(34190000,34240000)	JBPCET010000001.1	34215000	3	0.159877
(6479,6480)(34208286,34208315)(34200000,34250000)	JBPCET010000001.1	34225000	3	0.159877
(6481,6484)(34255373,34255382)(34210000,34260000)	JBPCET010000001.1	34235000	5	0.033330
(6481,6484)(34255373,34255382)(34220000,34270000)	JBPCET010000001.1	34245000	5	0.033330
(6481,6484)(34255373,34255382)(34230000,34280000)	JBPCET010000001.1	34255000	5	0.033330
(6481,6484)(34255373,34255382)(34240000,34290000)	JBPCET010000001.1	34265000	5	0.033330
(6481,6484)(34255373,34255382)(34250000,34300000)	JBPCET010000001.1	34275000	5	0.033330
(6485,6485)(34406520,34406520)(34360000,34410000)	JBPCET010000001.1	34385000	2	0.012139
(6485,6485)(34406520,34406520)(34370000,34420000)	JBPCET010000001.1	34395000	2	0.012139
(6485,6485)(34406520,34406520)(34380000,34430000)	JBPCET010000001.1	34405000	2	0.012139
(6485,6485)(34406520,34406520)(34390000,34440000)	JBPCET010000001.1	34415000	2	0.012139
(6485,6485)(34406520,34406520)(34400000,34450000)	JBPCET010000001.1	34425000	2	0.012139
(6486,6487)(34450445,34450477)(34410000,34460000)	JBPCET010000001.1	34435000	3	-0.000338
(6486,6487)(34450445,34450477)(34420000,34470000)	JBPCET010000001.1	34445000	3	-0.000338
(6486,6487)(34450445,34450477)(34430000,34480000)	JBPCET010000001.1	34455000	3	-0.000338
(6486,6487)(34450445,34450477)(34440000,34490000)	JBPCET010000001.1	34465000	3	-0.000338
(6486,6487)(34450445,34450477)(34450000,34500000)	JBPCET010000001.1	34475000	3	-0.000338
(6488,6488)(34629062,34629062)(34580000,34630000)	JBPCET010000001.1	34605000	2	0.007991
(6488,6488)(34629062,34629062)(34590000,34640000)	JBPCET010000001.1	34615000	2	0.007991
(6488,6488)(34629062,34629062)(34600000,34650000)	JBPCET010000001.1	34625000	2	0.007991
(6488,6495)(34629062,34659066)(34610000,34660000)	JBPCET010000001.1	34635000	9	0.045023
(6488,6495)(34629062,34659066)(34620000,34670000)	JBPCET010000001.1	34645000	9	0.045023
(6489,6496)(34658978,34674530)(34630000,34680000)	JBPCET010000001.1	34655000	9	0.037226
(6489,6499)(34658978,34681664)(34640000,34690000)	JBPCET010000001.1	34665000	12	0.042504
(6489,6499)(34658978,34681664)(34650000,34700000)	JBPCET010000001.1	34675000	12	0.042504
(6496,6499)(34674530,34681664)(34660000,34710000)	JBPCET010000001.1	34685000	5	0.038545
(6496,6499)(34674530,34681664)(34670000,34720000)	JBPCET010000001.1	34695000	5	0.038545
(6497,6501)(34681657,34726595)(34680000,34730000)	JBPCET010000001.1	34705000	6	0.046956
(6500,6501)(34726585,34726595)(34690000,34740000)	JBPCET010000001.1	34715000	3	0.014483
(6500,6501)(34726585,34726595)(34700000,34750000)	JBPCET010000001.1	34725000	3	0.014483
(6500,6501)(34726585,34726595)(34710000,34760000)	JBPCET010000001.1	34735000	3	0.014483
(6500,6501)(34726585,34726595)(34720000,34770000)	JBPCET010000001.1	34745000	3	0.014483
(6502,6502)(34832294,34832294)(34790000,34840000)	JBPCET010000001.1	34815000	2	-0.009776
(6502,6504)(34832294,34849998)(34800000,34850000)	JBPCET010000001.1	34825000	4	0.007894
(6502,6505)(34832294,34850005)(34810000,34860000)	JBPCET010000001.1	34835000	5	0.007864
(6502,6505)(34832294,34850005)(34820000,34870000)	JBPCET010000001.1	34845000	5	0.007864
(6502,6505)(34832294,34850005)(34830000,34880000)	JBPCET010000001.1	34855000	5	0.007864
(6503,6505)(34849997,34850005)(34840000,34890000)	JBPCET010000001.1	34865000	4	0.039648
(6505,6505)(34850005,34850005)(34850000,34900000)	JBPCET010000001.1	34875000	2	0.001990
(6506,6519)(34954565,34954632)(34910000,34960000)	JBPCET010000001.1	34935000	15	0.035443
(6506,6519)(34954565,34954632)(34920000,34970000)	JBPCET010000001.1	34945000	15	0.035443
(6506,6519)(34954565,34954632)(34930000,34980000)	JBPCET010000001.1	34955000	15	0.035443
(6506,6519)(34954565,34954632)(34940000,34990000)	JBPCET010000001.1	34965000	15	0.035443
(6506,6519)(34954565,34954632)(34950000,35000000)	JBPCET010000001.1	34975000	15	0.035443
(6520,6555)(35033278,35033698)(34990000,35040000)	JBPCET010000001.1	35015000	37	0.034267
(6520,6555)(35033278,35033698)(35000000,35050000)	JBPCET010000001.1	35025000	37	0.034267
(6520,6555)(35033278,35033698)(35010000,35060000)	JBPCET010000001.1	35035000	37	0.034267
(6520,6555)(35033278,35033698)(35020000,35070000)	JBPCET010000001.1	35045000	37	0.034267
(6520,6555)(35033278,35033698)(35030000,35080000)	JBPCET010000001.1	35055000	37	0.034267
(6556,6558)(35152084,35152093)(35110000,35160000)	JBPCET010000001.1	35135000	4	0.020950
(6556,6558)(35152084,35152093)(35120000,35170000)	JBPCET010000001.1	35145000	4	0.020950
(6556,6558)(35152084,35152093)(35130000,35180000)	JBPCET010000001.1	35155000	4	0.020950
(6556,6558)(35152084,35152093)(35140000,35190000)	JBPCET010000001.1	35165000	4	0.020950
(6556,6558)(35152084,35152093)(35150000,35200000)	JBPCET010000001.1	35175000	4	0.020950
(6559,6560)(35237722,35237731)(35190000,35240000)	JBPCET010000001.1	35215000	3	0.012967
(6559,6560)(35237722,35237731)(35200000,35250000)	JBPCET010000001.1	35225000	3	0.012967
(6559,6561)(35237722,35252431)(35210000,35260000)	JBPCET010000001.1	35235000	4	0.012615
(6559,6561)(35237722,35252431)(35220000,35270000)	JBPCET010000001.1	35245000	4	0.012615
(6559,6561)(35237722,35252431)(35230000,35280000)	JBPCET010000001.1	35255000	4	0.012615
(6561,6562)(35252431,35287058)(35240000,35290000)	JBPCET010000001.1	35265000	3	0.063343
(6561,6562)(35252431,35287058)(35250000,35300000)	JBPCET010000001.1	35275000	3	0.063343
(6562,6562)(35287058,35287058)(35260000,35310000)	JBPCET010000001.1	35285000	2	0.064656
(6562,6562)(35287058,35287058)(35270000,35320000)	JBPCET010000001.1	35295000	2	0.064656
(6562,6562)(35287058,35287058)(35280000,35330000)	JBPCET010000001.1	35305000	2	0.064656
(6563,6566)(35424117,35424144)(35380000,35430000)	JBPCET010000001.1	35405000	5	0.007396
(6563,6566)(35424117,35424144)(35390000,35440000)	JBPCET010000001.1	35415000	5	0.007396
(6563,6566)(35424117,35424144)(35400000,35450000)	JBPCET010000001.1	35425000	5	0.007396
(6563,6566)(35424117,35424144)(35410000,35460000)	JBPCET010000001.1	35435000	5	0.007396
(6563,6566)(35424117,35424144)(35420000,35470000)	JBPCET010000001.1	35445000	5	0.007396
(6567,6571)(35584500,35588142)(35540000,35590000)	JBPCET010000001.1	35565000	6	0.001076
(6567,6571)(35584500,35588142)(35550000,35600000)	JBPCET010000001.1	35575000	6	0.001076
(6567,6571)(35584500,35588142)(35560000,35610000)	JBPCET010000001.1	35585000	6	0.001076
(6567,6573)(35584500,35616919)(35570000,35620000)	JBPCET010000001.1	35595000	8	0.001152
(6567,6573)(35584500,35616919)(35580000,35630000)	JBPCET010000001.1	35605000	8	0.001152
(6572,6573)(35616918,35616919)(35590000,35640000)	JBPCET010000001.1	35615000	3	0.007392
(6572,6573)(35616918,35616919)(35600000,35650000)	JBPCET010000001.1	35625000	3	0.007392
(6572,6573)(35616918,35616919)(35610000,35660000)	JBPCET010000001.1	35635000	3	0.007392
(6574,6575)(35867807,35867854)(35820000,35870000)	JBPCET010000001.1	35845000	3	-0.001387
(6574,6575)(35867807,35867854)(35830000,35880000)	JBPCET010000001.1	35855000	3	-0.001387
(6574,6575)(35867807,35867854)(35840000,35890000)	JBPCET010000001.1	35865000	3	-0.001387
(6574,6575)(35867807,35867854)(35850000,35900000)	JBPCET010000001.1	35875000	3	-0.001387
(6574,6575)(35867807,35867854)(35860000,35910000)	JBPCET010000001.1	35885000	3	-0.001387
(6576,6620)(35918166,35919366)(35870000,35920000)	JBPCET010000001.1	35895000	46	0.050821
(6576,6620)(35918166,35919366)(35880000,35930000)	JBPCET010000001.1	35905000	46	0.050821
(6576,6620)(35918166,35919366)(35890000,35940000)	JBPCET010000001.1	35915000	46	0.050821
(6576,6620)(35918166,35919366)(35900000,35950000)	JBPCET010000001.1	35925000	46	0.050821
(6576,6620)(35918166,35919366)(35910000,35960000)	JBPCET010000001.1	35935000	46	0.050821
(6621,6634)(36347330,36347462)(36300000,36350000)	JBPCET010000001.1	36325000	15	0.003000
(6621,6634)(36347330,36347462)(36310000,36360000)	JBPCET010000001.1	36335000	15	0.003000
(6621,6634)(36347330,36347462)(36320000,36370000)	JBPCET010000001.1	36345000	15	0.003000
(6621,6634)(36347330,36347462)(36330000,36380000)	JBPCET010000001.1	36355000	15	0.003000
(6621,6634)(36347330,36347462)(36340000,36390000)	JBPCET010000001.1	36365000	15	0.003000
(6635,6635)(36461262,36461262)(36420000,36470000)	JBPCET010000001.1	36445000	2	0.003173
(6635,6635)(36461262,36461262)(36430000,36480000)	JBPCET010000001.1	36455000	2	0.003173
(6635,6635)(36461262,36461262)(36440000,36490000)	JBPCET010000001.1	36465000	2	0.003173
(6635,6635)(36461262,36461262)(36450000,36500000)	JBPCET010000001.1	36475000	2	0.003173
(6635,6635)(36461262,36461262)(36460000,36510000)	JBPCET010000001.1	36485000	2	0.003173
(6636,6636)(36537771,36537771)(36490000,36540000)	JBPCET010000001.1	36515000	2	0.006789
(6636,6636)(36537771,36537771)(36500000,36550000)	JBPCET010000001.1	36525000	2	0.006789
(6636,6636)(36537771,36537771)(36510000,36560000)	JBPCET010000001.1	36535000	2	0.006789
(6636,6636)(36537771,36537771)(36520000,36570000)	JBPCET010000001.1	36545000	2	0.006789
(6636,6636)(36537771,36537771)(36530000,36580000)	JBPCET010000001.1	36555000	2	0.006789
(6637,6637)(36590478,36590478)(36550000,36600000)	JBPCET010000001.1	36575000	2	0.034188
(6637,6637)(36590478,36590478)(36560000,36610000)	JBPCET010000001.1	36585000	2	0.034188
(6637,6637)(36590478,36590478)(36570000,36620000)	JBPCET010000001.1	36595000	2	0.034188
(6637,6637)(36590478,36590478)(36580000,36630000)	JBPCET010000001.1	36605000	2	0.034188
(6637,6637)(36590478,36590478)(36590000,36640000)	JBPCET010000001.1	36615000	2	0.034188
(6638,6638)(36642305,36642305)(36600000,36650000)	JBPCET010000001.1	36625000	2	0.007598
(6638,6638)(36642305,36642305)(36610000,36660000)	JBPCET010000001.1	36635000	2	0.007598
(6638,6638)(36642305,36642305)(36620000,36670000)	JBPCET010000001.1	36645000	2	0.007598
(6638,6638)(36642305,36642305)(36630000,36680000)	JBPCET010000001.1	36655000	2	0.007598
(6638,6638)(36642305,36642305)(36640000,36690000)	JBPCET010000001.1	36665000	2	0.007598
(6639,6639)(36790336,36790336)(36750000,36800000)	JBPCET010000001.1	36775000	2	0.005725
(6639,6639)(36790336,36790336)(36760000,36810000)	JBPCET010000001.1	36785000	2	0.005725
(6639,6641)(36790336,36814066)(36770000,36820000)	JBPCET010000001.1	36795000	4	0.011029
(6639,6641)(36790336,36814066)(36780000,36830000)	JBPCET010000001.1	36805000	4	0.011029
(6639,6641)(36790336,36814066)(36790000,36840000)	JBPCET010000001.1	36815000	4	0.011029
(6640,6642)(36814064,36841420)(36800000,36850000)	JBPCET010000001.1	36825000	4	-0.001164
(6640,6642)(36814064,36841420)(36810000,36860000)	JBPCET010000001.1	36835000	4	-0.001164
(6642,6642)(36841420,36841420)(36820000,36870000)	JBPCET010000001.1	36845000	2	-0.004375
(6642,6642)(36841420,36841420)(36830000,36880000)	JBPCET010000001.1	36855000	2	-0.004375
(6642,6642)(36841420,36841420)(36840000,36890000)	JBPCET010000001.1	36865000	2	-0.004375
(6643,6644)(37063635,37063638)(37020000,37070000)	JBPCET010000001.1	37045000	3	0.147204
(6643,6644)(37063635,37063638)(37030000,37080000)	JBPCET010000001.1	37055000	3	0.147204
(6643,6644)(37063635,37063638)(37040000,37090000)	JBPCET010000001.1	37065000	3	0.147204
(6643,6644)(37063635,37063638)(37050000,37100000)	JBPCET010000001.1	37075000	3	0.147204
(6643,6644)(37063635,37063638)(37060000,37110000)	JBPCET010000001.1	37085000	3	0.147204
(6645,6657)(37118066,37119027)(37070000,37120000)	JBPCET010000001.1	37095000	14	0.008296
(6645,6669)(37118066,37121472)(37080000,37130000)	JBPCET010000001.1	37105000	26	0.003207
(6645,6679)(37118066,37132632)(37090000,37140000)	JBPCET010000001.1	37115000	36	0.013305
(6645,6679)(37118066,37132632)(37100000,37150000)	JBPCET010000001.1	37125000	36	0.013305
(6645,6679)(37118066,37132632)(37110000,37160000)	JBPCET010000001.1	37135000	36	0.013305
(6658,6679)(37120291,37132632)(37120000,37170000)	JBPCET010000001.1	37145000	23	0.017012
(6670,6694)(37132588,37177601)(37130000,37180000)	JBPCET010000001.1	37155000	26	0.030863
(6680,6694)(37177540,37177601)(37140000,37190000)	JBPCET010000001.1	37165000	16	0.008753
(6680,6694)(37177540,37177601)(37150000,37200000)	JBPCET010000001.1	37175000	16	0.008753
(6680,6694)(37177540,37177601)(37160000,37210000)	JBPCET010000001.1	37185000	16	0.008753
(6680,6696)(37177540,37213945)(37170000,37220000)	JBPCET010000001.1	37195000	18	0.004667
(6695,6696)(37213943,37213945)(37180000,37230000)	JBPCET010000001.1	37205000	3	-0.009326
(6695,6696)(37213943,37213945)(37190000,37240000)	JBPCET010000001.1	37215000	3	-0.009326
(6695,6758)(37213943,37244770)(37200000,37250000)	JBPCET010000001.1	37225000	65	0.018407
(6695,6758)(37213943,37244770)(37210000,37260000)	JBPCET010000001.1	37235000	65	0.018407
(6697,6758)(37242878,37244770)(37220000,37270000)	JBPCET010000001.1	37245000	63	0.019725
(6697,6758)(37242878,37244770)(37230000,37280000)	JBPCET010000001.1	37255000	63	0.019725
(6697,6758)(37242878,37244770)(37240000,37290000)	JBPCET010000001.1	37265000	63	0.019725
(6759,6763)(37551489,37559536)(37510000,37560000)	JBPCET010000001.1	37535000	6	0.016777
(6759,6763)(37551489,37559536)(37520000,37570000)	JBPCET010000001.1	37545000	6	0.016777
(6759,6763)(37551489,37559536)(37530000,37580000)	JBPCET010000001.1	37555000	6	0.016777
(6759,6763)(37551489,37559536)(37540000,37590000)	JBPCET010000001.1	37565000	6	0.016777
(6759,6763)(37551489,37559536)(37550000,37600000)	JBPCET010000001.1	37575000	6	0.016777
(6764,6766)(37603408,37603420)(37560000,37610000)	JBPCET010000001.1	37585000	4	-0.000995
(6764,6836)(37603408,37612660)(37570000,37620000)	JBPCET010000001.1	37595000	74	0.008621
(6764,6836)(37603408,37612660)(37580000,37630000)	JBPCET010000001.1	37605000	74	0.008621
(6764,6838)(37603408,37638520)(37590000,37640000)	JBPCET010000001.1	37615000	76	0.008607
(6764,6840)(37603408,37649532)(37600000,37650000)	JBPCET010000001.1	37625000	78	0.008610
(6767,6840)(37611177,37649532)(37610000,37660000)	JBPCET010000001.1	37635000	75	0.009722
(6837,6840)(37635119,37649532)(37620000,37670000)	JBPCET010000001.1	37645000	5	0.007862
(6837,6840)(37635119,37649532)(37630000,37680000)	JBPCET010000001.1	37655000	5	0.007862
(6839,6840)(37649515,37649532)(37640000,37690000)	JBPCET010000001.1	37665000	3	0.008959
(6841,6845)(37710042,37710073)(37670000,37720000)	JBPCET010000001.1	37695000	6	0.005201
(6841,6845)(37710042,37710073)(37680000,37730000)	JBPCET010000001.1	37705000	6	0.005201
(6841,6845)(37710042,37710073)(37690000,37740000)	JBPCET010000001.1	37715000	6	0.005201
(6841,6845)(37710042,37710073)(37700000,37750000)	JBPCET010000001.1	37725000	6	0.005201
(6841,6845)(37710042,37710073)(37710000,37760000)	JBPCET010000001.1	37735000	6	0.005201
(6846,6864)(37921098,37921216)(37880000,37930000)	JBPCET010000001.1	37905000	20	0.031365
(6846,6864)(37921098,37921216)(37890000,37940000)	JBPCET010000001.1	37915000	20	0.031365
(6846,6864)(37921098,37921216)(37900000,37950000)	JBPCET010000001.1	37925000	20	0.031365
(6846,6865)(37921098,37955661)(37910000,37960000)	JBPCET010000001.1	37935000	21	0.029290
(6846,6865)(37921098,37955661)(37920000,37970000)	JBPCET010000001.1	37945000	21	0.029290
(6865,6865)(37955661,37955661)(37930000,37980000)	JBPCET010000001.1	37955000	2	0.003474
(6865,6865)(37955661,37955661)(37940000,37990000)	JBPCET010000001.1	37965000	2	0.003474
(6865,6869)(37955661,37991927)(37950000,38000000)	JBPCET010000001.1	37975000	6	0.011025
(6866,6869)(37991820,37991927)(37960000,38010000)	JBPCET010000001.1	37985000	5	0.014275
(6866,6869)(37991820,37991927)(37970000,38020000)	JBPCET010000001.1	37995000	5	0.014275
(6866,6869)(37991820,37991927)(37980000,38030000)	JBPCET010000001.1	38005000	5	0.014275
(6866,6869)(37991820,37991927)(37990000,38040000)	JBPCET010000001.1	38015000	5	0.014275
(6870,6871)(38070586,38070596)(38030000,38080000)	JBPCET010000001.1	38055000	3	-0.002827
(6870,6871)(38070586,38070596)(38040000,38090000)	JBPCET010000001.1	38065000	3	-0.002827
(6870,6873)(38070586,38096224)(38050000,38100000)	JBPCET010000001.1	38075000	5	-0.006081
(6870,6873)(38070586,38096224)(38060000,38110000)	JBPCET010000001.1	38085000	5	-0.006081
(6870,6873)(38070586,38096224)(38070000,38120000)	JBPCET010000001.1	38095000	5	-0.006081
(6872,6873)(38096217,38096224)(38080000,38130000)	JBPCET010000001.1	38105000	3	-0.008768
(6872,6873)(38096217,38096224)(38090000,38140000)	JBPCET010000001.1	38115000	3	-0.008768
(6874,6885)(38330623,38330658)(38290000,38340000)	JBPCET010000001.1	38315000	13	0.012420
(6874,6885)(38330623,38330658)(38300000,38350000)	JBPCET010000001.1	38325000	13	0.012420
(6874,6885)(38330623,38330658)(38310000,38360000)	JBPCET010000001.1	38335000	13	0.012420
(6874,6885)(38330623,38330658)(38320000,38370000)	JBPCET010000001.1	38345000	13	0.012420
(6874,6887)(38330623,38375245)(38330000,38380000)	JBPCET010000001.1	38355000	15	0.012306
(6886,6887)(38375226,38375245)(38340000,38390000)	JBPCET010000001.1	38365000	3	0.008885
(6886,6887)(38375226,38375245)(38350000,38400000)	JBPCET010000001.1	38375000	3	0.008885
(6886,6887)(38375226,38375245)(38360000,38410000)	JBPCET010000001.1	38385000	3	0.008885
(6886,6887)(38375226,38375245)(38370000,38420000)	JBPCET010000001.1	38395000	3	0.008885
(6888,6888)(38478124,38478124)(38430000,38480000)	JBPCET010000001.1	38455000	2	0.008750
(6888,6888)(38478124,38478124)(38440000,38490000)	JBPCET010000001.1	38465000	2	0.008750
(6888,6888)(38478124,38478124)(38450000,38500000)	JBPCET010000001.1	38475000	2	0.008750
(6888,6891)(38478124,38508149)(38460000,38510000)	JBPCET010000001.1	38485000	5	0.028854
(6888,6891)(38478124,38508149)(38470000,38520000)	JBPCET010000001.1	38495000	5	0.028854
(6889,6891)(38508138,38508149)(38480000,38530000)	JBPCET010000001.1	38505000	4	0.028983
(6889,6891)(38508138,38508149)(38490000,38540000)	JBPCET010000001.1	38515000	4	0.028983
(6889,6892)(38508138,38543383)(38500000,38550000)	JBPCET010000001.1	38525000	5	0.028861
(6892,6892)(38543383,38543383)(38510000,38560000)	JBPCET010000001.1	38535000	2	0.009340
(6892,6893)(38543383,38566437)(38520000,38570000)	JBPCET010000001.1	38545000	3	0.025803
(6892,6893)(38543383,38566437)(38530000,38580000)	JBPCET010000001.1	38555000	3	0.025803
(6892,6898)(38543383,38583981)(38540000,38590000)	JBPCET010000001.1	38565000	8	-0.002298
(6893,6898)(38566437,38583981)(38550000,38600000)	JBPCET010000001.1	38575000	7	-0.002351
(6893,6898)(38566437,38583981)(38560000,38610000)	JBPCET010000001.1	38585000	7	-0.002351
(6894,6900)(38583968,38613800)(38570000,38620000)	JBPCET010000001.1	38595000	8	-0.002160
(6894,6900)(38583968,38613800)(38580000,38630000)	JBPCET010000001.1	38605000	8	-0.002160
(6899,6904)(38613799,38635755)(38590000,38640000)	JBPCET010000001.1	38615000	7	0.007740
(6899,6904)(38613799,38635755)(38600000,38650000)	JBPCET010000001.1	38625000	7	0.007740
(6899,6904)(38613799,38635755)(38610000,38660000)	JBPCET010000001.1	38635000	7	0.007740
(6901,6905)(38635709,38662063)(38620000,38670000)	JBPCET010000001.1	38645000	6	0.119764
(6901,6905)(38635709,38662063)(38630000,38680000)	JBPCET010000001.1	38655000	6	0.119764
(6905,6905)(38662063,38662063)(38640000,38690000)	JBPCET010000001.1	38665000	2	0.161620
(6905,6906)(38662063,38694314)(38650000,38700000)	JBPCET010000001.1	38675000	3	0.160414
(6905,6906)(38662063,38694314)(38660000,38710000)	JBPCET010000001.1	38685000	3	0.160414
(6906,6906)(38694314,38694314)(38670000,38720000)	JBPCET010000001.1	38695000	2	0.013447
(6906,6906)(38694314,38694314)(38680000,38730000)	JBPCET010000001.1	38705000	2	0.013447
(6906,6907)(38694314,38739915)(38690000,38740000)	JBPCET010000001.1	38715000	3	0.010629
(6907,6907)(38739915,38739915)(38700000,38750000)	JBPCET010000001.1	38725000	2	0.007107
(6907,6907)(38739915,38739915)(38710000,38760000)	JBPCET010000001.1	38735000	2	0.007107
