region	chr	midPos	Nsites
(39,52)(14437,14536)(10000,60000)	NODE_2008_length_23441_cov_3.155000	35000	15	0.032555
(3,14)(23375,23405)(10000,60000)	NODE_2009_length_23441_cov_3.112287	35000	13	0.010091
(32,48)(10671,11064)(10000,60000)	NODE_2010_length_23440_cov_3.802365	35000	18	0.034044
(58,572)(12934,22398)(10000,60000)	NODE_2015_length_23411_cov_6.544012	35000	516	0.064976
(15,15)(22999,22999)(10000,60000)	NODE_2020_length_23387_cov_3.698385	35000	2	-0.006533
(4,7)(20304,22730)(20000,70000)	NODE_2028_length_23378_cov_3.647064	45000	5	0.039961
(6,6)(23366,23366)(20000,70000)	NODE_2031_length_23374_cov_3.216241	45000	2	0.049985
(2,6)(15434,15458)(10000,60000)	NODE_2033_length_23363_cov_3.723994	35000	6	0.045822
(26,74)(15306,20786)(10000,60000)	NODE_2036_length_23353_cov_3.162553	35000	50	0.032639
(1,3)(13383,15864)(10000,60000)	NODE_2037_length_23349_cov_3.449118	35000	4	0.046647
(4,17)(16091,16262)(10000,60000)	NODE_2039_length_23349_cov_3.240516	35000	15	0.012513
(5,5)(40721,40721)(30000,80000)	NODE_203_length_41539_cov_3.451375	55000	2	0.031075
(1,2)(14045,14046)(10000,60000)	NODE_2041_length_23343_cov_3.708312	35000	3	0.005307
(18,58)(22965,23313)(10000,60000)	NODE_2052_length_23320_cov_3.296111	35000	42	0.014334
(6,11)(12827,16895)(10000,60000)	NODE_2054_length_23312_cov_3.852540	35000	7	0.109166
(86,90)(26189,41218)(10000,60000)	NODE_205_length_41392_cov_3.439324	35000	6	0.456614
(1,13)(11368,16138)(10000,60000)	NODE_2063_length_23296_cov_3.365306	35000	14	0.015861
(2,140)(21426,22879)(10000,60000)	NODE_2065_length_23288_cov_3.860969	35000	140	0.050778
(1,2)(17852,17855)(10000,60000)	NODE_2066_length_23283_cov_3.392512	35000	3	0.113963
(211,212)(14118,14120)(10000,60000)	NODE_2078_length_23248_cov_4.591861	35000	3	0.013919
(26,55)(13510,13606)(10000,60000)	NODE_2083_length_23235_cov_3.607063	35000	31	0.037116
(14,69)(10072,21403)(10000,60000)	NODE_2084_length_23229_cov_3.384609	35000	57	0.033150
(4,7)(23138,23218)(10000,60000)	NODE_2085_length_23227_cov_3.189813	35000	5	0.065396
(3,3)(17786,17786)(10000,60000)	NODE_2088_length_23215_cov_3.442594	35000	2	0.048880
(46,57)(20000,20016)(20000,70000)	NODE_2096_length_23194_cov_3.071487	45000	13	0.067765
(8,14)(10748,36389)(10000,60000)	NODE_20_length_62940_cov_3.656116	35000	8	0.034452
(1,34)(20995,21389)(10000,60000)	NODE_2100_length_23175_cov_3.174684	35000	35	0.027839
(2,3)(15441,17797)(10000,60000)	NODE_2105_length_23145_cov_3.964115	35000	3	0.033935
(2,5)(11693,11707)(10000,60000)	NODE_2106_length_23143_cov_3.410128	35000	5	0.065081
(2,16)(40094,41258)(20000,70000)	NODE_210_length_41304_cov_3.810897	45000	16	0.036555
(3,17)(11454,12090)(10000,60000)	NODE_2113_length_23116_cov_2.968806	35000	16	0.002117
(9,45)(20460,20542)(10000,60000)	NODE_2114_length_23115_cov_3.352059	35000	38	0.030813
(1,1)(13958,13958)(10000,60000)	NODE_2119_length_23088_cov_3.596329	35000	2	0.022214
(1,17)(35695,36391)(20000,70000)	NODE_211_length_41295_cov_3.722716	45000	18	0.014579
(4,63)(10341,12042)(10000,60000)	NODE_2127_length_23063_cov_3.184593	35000	61	0.046781
(1,31)(15397,28970)(10000,60000)	NODE_212_length_41266_cov_3.543712	35000	32	0.017275
(13,13)(14149,14149)(10000,60000)	NODE_2131_length_23054_cov_3.285167	35000	2	0.008226
(2,2)(17463,17463)(10000,60000)	NODE_2135_length_23038_cov_3.238502	35000	2	0.073592
(4,18)(13132,22890)(10000,60000)	NODE_2137_length_23036_cov_3.852553	35000	16	0.032415
(6,29)(17257,19133)(10000,60000)	NODE_2141_length_23022_cov_3.352223	35000	25	0.050399
(8,51)(15436,21483)(10000,60000)	NODE_2142_length_23022_cov_3.276273	35000	45	0.048645
(11,21)(20004,20199)(20000,70000)	NODE_2145_length_23013_cov_3.760583	45000	12	0.013457
(1,10)(22898,22977)(10000,60000)	NODE_2146_length_22991_cov_3.658527	35000	11	0.129492
(45,56)(10949,32715)(10000,60000)	NODE_214_length_41232_cov_3.405101	35000	13	0.064975
(7,8)(15771,15774)(10000,60000)	NODE_2150_length_22960_cov_3.690915	35000	3	0.141432
(1,1)(18897,18897)(10000,60000)	NODE_2154_length_22936_cov_3.672812	35000	2	0.140197
(2,2)(15322,15322)(10000,60000)	NODE_2156_length_22933_cov_4.148200	35000	2	0.023736
(13,18)(16358,16817)(10000,60000)	NODE_2162_length_22917_cov_3.674073	35000	7	0.060512
(8,32)(16146,17615)(10000,60000)	NODE_2165_length_22907_cov_3.632892	35000	26	0.113663
(1,8)(21960,22008)(20000,70000)	NODE_2166_length_22907_cov_3.263942	45000	9	0.085431
(73,77)(19527,21904)(10000,60000)	NODE_2167_length_22907_cov_3.160996	35000	6	0.055940
(11,13)(22396,40857)(10000,60000)	NODE_216_length_41182_cov_3.547355	35000	4	0.085625
(1,3)(16373,16383)(10000,60000)	NODE_2173_length_22884_cov_3.231951	35000	4	0.008180
(1,5)(16481,16498)(10000,60000)	NODE_2181_length_22843_cov_3.586308	35000	6	0.063305
(4,8)(20698,20728)(10000,60000)	NODE_2182_length_22843_cov_3.514377	35000	6	0.009308
(11,11)(17978,17978)(10000,60000)	NODE_2183_length_22841_cov_3.114942	35000	2	0.034932
(5,5)(22618,22618)(20000,70000)	NODE_2184_length_22837_cov_3.554710	45000	2	0.014557
(16,58)(14038,14491)(10000,60000)	NODE_2187_length_22822_cov_2.973815	35000	44	0.041809
(5,7)(22769,22785)(10000,60000)	NODE_2193_length_22799_cov_3.292731	35000	4	0.045475
(33,54)(19830,19990)(10000,60000)	NODE_2197_length_22794_cov_3.734303	35000	23	0.026608
(13,14)(55478,55493)(20000,70000)	NODE_21_length_62915_cov_4.070778	45000	3	0.043319
(119,150)(13679,19275)(10000,60000)	NODE_2200_length_22783_cov_24.466981	35000	33	0.071607
(40,122)(20138,21240)(20000,70000)	NODE_2201_length_22777_cov_3.334906	45000	84	0.026518
(2,4)(10137,10139)(10000,60000)	NODE_2202_length_22771_cov_4.021745	35000	4	0.018322
(2,3)(21667,21669)(20000,70000)	NODE_2203_length_22771_cov_3.620545	45000	3	0.009610
(1,2)(18640,18646)(10000,60000)	NODE_2205_length_22768_cov_3.500375	35000	3	0.020570
(1,44)(13664,22222)(10000,60000)	NODE_2209_length_22758_cov_3.893376	35000	45	0.056364
(55,55)(36390,36390)(20000,70000)	NODE_220_length_40996_cov_6.368976	45000	2	-0.001297
(1,1)(22513,22513)(10000,60000)	NODE_2211_length_22751_cov_3.986491	35000	2	0.010816
(12,13)(17258,17264)(10000,60000)	NODE_2215_length_22722_cov_2.987623	35000	3	0.024934
(5,23)(19426,40006)(10000,60000)	NODE_221_length_40988_cov_3.832180	35000	20	0.055458
(35,39)(19672,22611)(10000,60000)	NODE_2222_length_22698_cov_3.552901	35000	6	0.060880
(2,5)(20642,20667)(20000,70000)	NODE_2223_length_22697_cov_3.866802	45000	5	0.104407
(18,119)(12566,20887)(10000,60000)	NODE_2224_length_22695_cov_3.639272	35000	103	0.054040
(27,35)(18800,18861)(10000,60000)	NODE_2227_length_22693_cov_3.205497	35000	10	0.032653
(3,13)(10953,22346)(10000,60000)	NODE_2229_length_22689_cov_3.043338	35000	12	0.043731
(1,2)(30647,30652)(30000,80000)	NODE_222_length_40987_cov_3.563442	55000	3	0.024957
(3,4)(21496,21503)(10000,60000)	NODE_2236_length_22668_cov_3.905047	35000	3	0.050611
(6,7)(21055,21056)(20000,70000)	NODE_2237_length_22664_cov_3.038688	45000	3	0.035530
(28,31)(27066,28267)(10000,60000)	NODE_223_length_40943_cov_3.337038	35000	5	0.056132
(89,96)(21602,21646)(20000,70000)	NODE_2243_length_22647_cov_3.440970	45000	9	0.027535
(5,9)(19335,19354)(10000,60000)	NODE_2248_length_22632_cov_3.084942	35000	6	0.089255
(5,52)(20870,22462)(20000,70000)	NODE_2254_length_22611_cov_3.999689	45000	49	0.067578
(5,6)(11296,11308)(10000,60000)	NODE_225_length_40865_cov_3.547196	35000	3	0.051589
(12,43)(22462,22543)(10000,60000)	NODE_2262_length_22577_cov_3.583103	35000	33	0.038434
(2,2)(18786,18786)(10000,60000)	NODE_2263_length_22576_cov_3.642612	35000	2	0.020190
(4,34)(11451,11986)(10000,60000)	NODE_2266_length_22567_cov_3.292460	35000	32	0.062543
(234,289)(10551,18934)(10000,60000)	NODE_2267_length_22565_cov_4.519585	35000	57	0.032082
(14,36)(20735,21372)(20000,70000)	NODE_2282_length_22530_cov_3.323882	45000	24	0.013151
(51,51)(17180,17180)(10000,60000)	NODE_2284_length_22526_cov_3.688144	35000	2	0.023718
(2,8)(14762,16320)(10000,60000)	NODE_2285_length_22524_cov_3.620691	35000	8	0.045138
(9,9)(11205,11205)(10000,60000)	NODE_2299_length_22473_cov_3.306293	35000	2	-0.004018
(6,99)(11220,22099)(10000,60000)	NODE_2309_length_22453_cov_3.516194	35000	95	0.057625
(43,50)(12890,12922)(10000,60000)	NODE_2310_length_22451_cov_3.568540	35000	9	0.016398
(1,43)(11901,17158)(10000,60000)	NODE_2315_length_22444_cov_3.461535	35000	44	0.047169
(5,38)(15442,22381)(10000,60000)	NODE_2316_length_22440_cov_3.847097	35000	35	0.025616
(1,1)(20898,20898)(10000,60000)	NODE_2319_length_22429_cov_2.910255	35000	2	0.021880
(6,8)(21505,21515)(20000,70000)	NODE_2326_length_22406_cov_3.347828	45000	4	0.047476
(169,171)(10055,10077)(10000,60000)	NODE_2327_length_22397_cov_3.920038	35000	4	0.042679
(1,2)(22273,22274)(20000,70000)	NODE_2328_length_22386_cov_3.394894	45000	3	0.038863
(105,105)(18412,18412)(10000,60000)	NODE_2330_length_22382_cov_3.444240	35000	2	0.078506
(3,4)(20914,20937)(20000,70000)	NODE_2336_length_22369_cov_3.443152	45000	3	0.001076
(2,82)(11364,18397)(10000,60000)	NODE_2342_length_22338_cov_3.744503	35000	82	0.056163
(29,31)(15275,15289)(10000,60000)	NODE_2347_length_22311_cov_4.299478	35000	4	0.024368
(65,65)(40551,40551)(20000,70000)	NODE_234_length_40623_cov_3.740993	45000	2	-0.013888
(23,33)(13215,13276)(10000,60000)	NODE_2354_length_22296_cov_2.952606	35000	12	0.025910
(5,14)(13569,13602)(10000,60000)	NODE_2355_length_22289_cov_3.467373	35000	11	0.032949
(15,26)(11465,11973)(10000,60000)	NODE_2358_length_22285_cov_3.238258	35000	13	0.025265
(1,11)(21138,21173)(10000,60000)	NODE_2368_length_22267_cov_2.873376	35000	12	0.132661
(17,23)(14685,17902)(10000,60000)	NODE_2375_length_22237_cov_3.290044	35000	8	0.032804
(1,10)(35932,36425)(30000,80000)	NODE_237_length_40499_cov_3.593960	55000	11	0.012884
(8,25)(22055,22094)(10000,60000)	NODE_2383_length_22208_cov_3.370121	35000	19	0.088460
(4,5)(21096,21110)(10000,60000)	NODE_2392_length_22188_cov_3.931187	35000	3	0.029159
(2,4)(21901,21992)(10000,60000)	NODE_2393_length_22185_cov_3.751290	35000	4	0.054441
(1,116)(11142,22165)(10000,60000)	NODE_2399_length_22167_cov_5.915534	35000	117	0.044424
(1,2)(59223,59232)(50000,100000)	NODE_23_length_62712_cov_3.854311	75000	3	0.053960
(19,19)(16355,16355)(10000,60000)	NODE_2400_length_22167_cov_3.413540	35000	2	0.071399
(1,24)(11852,14430)(10000,60000)	NODE_2405_length_22153_cov_3.091639	35000	25	0.072087
(116,202)(20000,21279)(20000,70000)	NODE_2407_length_22151_cov_4.103392	45000	88	0.029625
(214,244)(16877,20356)(10000,60000)	NODE_2408_length_22149_cov_5.104036	35000	32	0.065185
(41,62)(15051,20011)(10000,60000)	NODE_2409_length_22149_cov_3.958549	35000	23	0.034625
(16,23)(12830,19907)(10000,60000)	NODE_2412_length_22130_cov_3.468068	35000	9	0.034216
(4,5)(13826,21995)(10000,60000)	NODE_2413_length_22127_cov_5.007127	35000	3	0.080637
(3,59)(15028,16458)(10000,60000)	NODE_2415_length_22120_cov_3.141410	35000	58	0.044089
(5,34)(20690,21287)(10000,60000)	NODE_2416_length_22112_cov_3.554627	35000	31	0.028603
(70,101)(13550,23327)(10000,60000)	NODE_241_length_40304_cov_3.826216	35000	33	0.053470
(23,28)(16481,21900)(10000,60000)	NODE_2423_length_22088_cov_2.968575	35000	7	0.045709
(11,23)(30003,37226)(30000,80000)	NODE_242_length_40221_cov_3.521833	55000	14	0.070271
(82,85)(21958,21993)(10000,60000)	NODE_2430_length_22073_cov_3.833166	35000	5	0.005588
(3,13)(15016,15042)(10000,60000)	NODE_2431_length_22073_cov_3.105625	35000	12	0.034922
(3,5)(21832,21837)(10000,60000)	NODE_2435_length_22058_cov_3.213580	35000	4	0.044037
(2,35)(26347,26510)(10000,60000)	NODE_243_length_40212_cov_3.498691	35000	35	0.031482
(11,11)(22028,22028)(10000,60000)	NODE_2440_length_22050_cov_3.160904	35000	2	0.083188
(1,2)(40118,40170)(10000,60000)	NODE_244_length_40172_cov_3.395403	35000	3	0.053903
(2,4)(12758,17035)(10000,60000)	NODE_2452_length_22008_cov_4.014195	35000	4	0.049861
(39,42)(17083,21885)(10000,60000)	NODE_2454_length_22003_cov_3.152666	35000	5	0.041103
(22,42)(20148,20278)(20000,70000)	NODE_2467_length_21973_cov_3.422876	45000	22	0.028580
(2,9)(18529,32798)(10000,60000)	NODE_246_length_40147_cov_3.588469	35000	9	0.015883
(41,41)(21710,21710)(10000,60000)	NODE_2473_length_21965_cov_3.426873	35000	2	0.090602
(40,42)(12721,17929)(10000,60000)	NODE_2485_length_21923_cov_3.348836	35000	4	0.145461
(17,32)(23967,40075)(20000,70000)	NODE_248_length_40096_cov_3.410331	45000	17	0.018154
(10,15)(11116,21858)(10000,60000)	NODE_2490_length_21892_cov_6.635020	35000	7	0.115746
(1,4)(11529,21243)(10000,60000)	NODE_2493_length_21876_cov_3.664463	35000	5	0.046129
(4,7)(12372,12393)(10000,60000)	NODE_2495_length_21872_cov_3.452257	35000	5	0.009673
(1,1)(11682,11682)(10000,60000)	NODE_2497_length_21870_cov_3.377199	35000	2	0.027015
(3,369)(15341,21758)(10000,60000)	NODE_2498_length_21865_cov_4.465267	35000	368	0.059581
(3,3)(20931,20931)(10000,60000)	NODE_2500_length_21863_cov_3.866385	35000	2	-0.006507
(20,41)(20086,20239)(20000,70000)	NODE_2506_length_21847_cov_3.256253	45000	23	0.025722
(6,54)(11125,21819)(10000,60000)	NODE_2507_length_21842_cov_2.864692	35000	50	0.042648
(2,4)(21182,21223)(10000,60000)	NODE_2508_length_21839_cov_3.473689	35000	4	0.069468
(4,23)(16610,20561)(10000,60000)	NODE_2512_length_21833_cov_2.887780	35000	21	0.120844
(3,3)(19488,19488)(10000,60000)	NODE_2525_length_21800_cov_3.494678	35000	2	-0.003485
(29,200)(10074,21790)(10000,60000)	NODE_2527_length_21796_cov_5.725077	35000	173	0.024726
(26,26)(20551,20551)(20000,70000)	NODE_2528_length_21795_cov_3.751337	45000	2	0.058859
(26,26)(10788,10788)(10000,60000)	NODE_2531_length_21785_cov_3.119524	35000	2	0.005003
(6,6)(21649,21649)(10000,60000)	NODE_2536_length_21769_cov_3.682787	35000	2	0.032146
(1,39)(35171,39872)(30000,80000)	NODE_253_length_39913_cov_3.491737	55000	40	0.020891
(35,98)(12939,21314)(10000,60000)	NODE_2542_length_21733_cov_3.803458	35000	65	0.048281
(1,3)(13935,13937)(10000,60000)	NODE_2548_length_21728_cov_3.074853	35000	4	0.022907
(16,19)(39615,39652)(10000,60000)	NODE_254_length_39835_cov_3.546406	35000	5	0.041071
(20,52)(10318,21715)(10000,60000)	NODE_2552_length_21725_cov_2.920050	35000	34	0.045499
(18,23)(10003,10015)(10000,60000)	NODE_2558_length_21711_cov_3.569313	35000	7	-0.003229
(10,33)(32673,32877)(10000,60000)	NODE_256_length_39785_cov_3.310009	35000	25	0.067279
(13,65)(20602,21284)(10000,60000)	NODE_2572_length_21680_cov_3.501043	35000	54	0.017446
(25,32)(11256,11350)(10000,60000)	NODE_2578_length_21669_cov_3.551089	35000	9	0.046803
(10,201)(10811,39717)(10000,60000)	NODE_257_length_39774_cov_3.819660	35000	193	0.042329
(5,14)(21375,21486)(20000,70000)	NODE_2583_length_21641_cov_3.773559	45000	11	-0.002831
(145,190)(13315,13394)(10000,60000)	NODE_2587_length_21629_cov_3.080260	35000	47	0.055308
(1,7)(14958,16102)(10000,60000)	NODE_2591_length_21616_cov_3.732769	35000	8	0.058105
(3,4)(13519,20805)(10000,60000)	NODE_2592_length_21616_cov_3.043408	35000	3	0.042221
(1,1)(15389,15389)(10000,60000)	NODE_2596_length_21611_cov_2.982057	35000	2	0.000632
(4,82)(38022,39682)(10000,60000)	NODE_259_length_39722_cov_3.510991	35000	80	0.051855
(6,9)(19948,21061)(10000,60000)	NODE_2600_length_21603_cov_3.160668	35000	5	0.042985
(21,97)(20573,20936)(20000,70000)	NODE_2608_length_21566_cov_3.273583	45000	78	0.033585
(4,11)(10646,10998)(10000,60000)	NODE_2612_length_21551_cov_3.788784	35000	9	0.078342
(9,37)(21120,21260)(10000,60000)	NODE_2613_length_21549_cov_3.472354	35000	30	0.043033
(2,6)(21313,21491)(10000,60000)	NODE_2618_length_21515_cov_2.944294	35000	6	0.039611
(9,18)(21103,38933)(10000,60000)	NODE_261_length_39676_cov_3.651136	35000	11	0.035671
(1,3)(19580,20929)(10000,60000)	NODE_2622_length_21508_cov_3.421178	35000	4	0.106352
(1,17)(20839,20997)(20000,70000)	NODE_2623_length_21507_cov_3.711837	45000	18	0.050530
(60,69)(10919,17312)(10000,60000)	NODE_2624_length_21506_cov_3.062877	35000	11	0.034323
(42,69)(11946,17005)(10000,60000)	NODE_2625_length_21502_cov_2.959772	35000	29	0.047843
(1,2)(13503,13514)(10000,60000)	NODE_2629_length_21484_cov_3.397849	35000	3	-0.009043
(25,99)(16000,20905)(10000,60000)	NODE_2635_length_21470_cov_3.424922	35000	76	0.049903
(7,8)(21379,21459)(20000,70000)	NODE_2637_length_21467_cov_3.488253	45000	3	0.038405
(16,23)(16326,16345)(10000,60000)	NODE_2639_length_21464_cov_3.432062	35000	9	0.048858
(3,17)(12633,14870)(10000,60000)	NODE_2649_length_21447_cov_3.563659	35000	16	0.184348
(15,17)(12653,12697)(10000,60000)	NODE_264_length_39637_cov_3.850524	35000	4	0.009705
(3,9)(11443,11596)(10000,60000)	NODE_2651_length_21446_cov_3.361831	35000	8	0.044836
(3,11)(12784,13408)(10000,60000)	NODE_2658_length_21440_cov_3.790966	35000	10	0.210014
(22,24)(21069,21434)(20000,70000)	NODE_2659_length_21438_cov_4.253901	45000	4	0.013125
(36,79)(11739,14625)(10000,60000)	NODE_2660_length_21438_cov_3.339754	35000	45	0.036898
(26,55)(19866,21224)(10000,60000)	NODE_2663_length_21431_cov_3.382524	35000	31	0.033965
(18,18)(20009,20009)(20000,70000)	NODE_2666_length_21422_cov_3.841392	45000	2	-0.004761
(15,52)(16972,17161)(10000,60000)	NODE_2671_length_21406_cov_3.949594	35000	39	0.058689
(1,48)(20845,21114)(20000,70000)	NODE_2672_length_21406_cov_3.854039	45000	49	0.041068
(1,11)(11986,12074)(10000,60000)	NODE_2679_length_21393_cov_3.180332	35000	12	0.062669
(4,11)(36229,36405)(10000,60000)	NODE_267_length_39608_cov_3.824141	35000	9	0.019000
(18,29)(19503,19552)(10000,60000)	NODE_2680_length_21390_cov_3.404678	35000	13	0.017096
(392,408)(20501,20582)(20000,70000)	NODE_2689_length_21357_cov_7.468059	45000	18	0.052220
(33,41)(14597,14695)(10000,60000)	NODE_2692_length_21355_cov_3.010915	35000	10	0.011281
(46,67)(16022,16225)(10000,60000)	NODE_2695_length_21341_cov_3.617786	35000	23	0.042521
(10,72)(19196,20587)(10000,60000)	NODE_2699_length_21327_cov_3.182966	35000	64	0.048748
(3,71)(31703,40376)(30000,80000)	NODE_26_length_62198_cov_3.948244	55000	70	0.069067
(14,19)(20845,20851)(20000,70000)	NODE_2705_length_21310_cov_3.377776	45000	7	0.033991
(4,55)(13948,18420)(10000,60000)	NODE_2710_length_21289_cov_3.121520	35000	53	0.047385
(1,3)(35071,35082)(10000,60000)	NODE_271_length_39475_cov_3.692782	35000	4	0.100650
(1,7)(19619,19679)(10000,60000)	NODE_2722_length_21254_cov_3.664713	35000	8	0.038792
(3,13)(18770,20862)(10000,60000)	NODE_2739_length_21215_cov_3.774579	35000	12	0.100452
(2,11)(16275,16356)(10000,60000)	NODE_2748_length_21179_cov_3.186575	35000	11	0.042387
(6,7)(14648,14655)(10000,60000)	NODE_2753_length_21155_cov_3.539609	35000	3	0.062157
(1,3)(18671,18674)(10000,60000)	NODE_2755_length_21153_cov_3.567873	35000	4	0.063222
(2,118)(11907,19804)(10000,60000)	NODE_2759_length_21132_cov_3.062949	35000	118	0.035639
(6,9)(10131,17866)(10000,60000)	NODE_2760_length_21131_cov_3.413655	35000	5	0.018245
(1,64)(15174,20060)(10000,60000)	NODE_2764_length_21121_cov_3.360955	35000	65	0.043144
(72,113)(10489,18732)(10000,60000)	NODE_2765_length_21120_cov_4.716807	35000	43	0.090806
(6,6)(10555,10555)(10000,60000)	NODE_2775_length_21102_cov_3.442270	35000	2	0.055486
(1,1)(18437,18437)(10000,60000)	NODE_2779_length_21096_cov_3.446016	35000	2	0.086679
(56,56)(25058,25058)(10000,60000)	NODE_277_length_39290_cov_4.725957	35000	2	0.075741
(31,34)(11860,14895)(10000,60000)	NODE_2784_length_21082_cov_3.164752	35000	5	-0.001782
(10,16)(11980,20973)(10000,60000)	NODE_2792_length_21060_cov_3.203521	35000	8	0.056976
(5,26)(12349,15660)(10000,60000)	NODE_2797_length_21033_cov_3.294449	35000	23	0.055095
(11,31)(25729,33709)(20000,70000)	NODE_279_length_39279_cov_3.387928	45000	22	0.070179
(1,5)(40332,40383)(40000,90000)	NODE_27_length_61975_cov_3.526909	65000	6	0.056195
(5,5)(12743,12743)(10000,60000)	NODE_2814_length_20996_cov_3.678375	35000	2	0.043275
(44,62)(14866,15085)(10000,60000)	NODE_2817_length_20985_cov_3.812506	35000	20	0.091569
(9,9)(17651,17651)(10000,60000)	NODE_2824_length_20965_cov_3.684223	35000	2	0.056357
(16,50)(10173,16046)(10000,60000)	NODE_2826_length_20961_cov_3.164606	35000	36	0.039748
(92,93)(11657,11660)(10000,60000)	NODE_2829_length_20957_cov_3.430386	35000	3	0.006858
(4,6)(26993,34697)(10000,60000)	NODE_283_length_39212_cov_3.763940	35000	4	0.523792
(40,42)(16199,16308)(10000,60000)	NODE_2844_length_20909_cov_3.140846	35000	4	0.009523
(53,53)(17033,17033)(10000,60000)	NODE_2845_length_20906_cov_3.366463	35000	2	0.025662
(12,15)(14329,14352)(10000,60000)	NODE_2849_length_20897_cov_3.181700	35000	5	0.044077
(1,17)(15392,19794)(10000,60000)	NODE_2853_length_20894_cov_3.275643	35000	18	0.035980
(8,8)(15402,15402)(10000,60000)	NODE_2857_length_20874_cov_3.761781	35000	2	-0.000991
(28,34)(20824,20853)(20000,70000)	NODE_2858_length_20874_cov_3.032347	45000	8	0.027254
(4,14)(15828,16036)(10000,60000)	NODE_2859_length_20866_cov_2.817210	35000	12	0.026447
(3,3)(13040,13040)(10000,60000)	NODE_2860_length_20861_cov_3.250506	35000	2	0.037960
(12,46)(11733,11904)(10000,60000)	NODE_2861_length_20859_cov_4.020087	35000	36	0.033418
(4,14)(20001,20034)(20000,70000)	NODE_2870_length_20838_cov_3.095665	45000	12	0.013928
(1,1)(16962,16962)(10000,60000)	NODE_2872_length_20824_cov_3.276912	35000	2	-0.013248
(10,24)(30446,30518)(30000,80000)	NODE_288_length_39096_cov_3.478780	55000	16	0.074941
(5,15)(12075,12737)(10000,60000)	NODE_2895_length_20768_cov_4.824955	35000	12	0.012428
(20,153)(16093,19001)(10000,60000)	NODE_2897_length_20763_cov_7.886469	35000	135	0.047185
(6,7)(28243,29388)(20000,70000)	NODE_289_length_38969_cov_3.550707	45000	3	0.110524
(2,2)(53036,53036)(20000,70000)	NODE_28_length_61056_cov_3.169300	45000	2	0.015283
(5,66)(18483,18946)(10000,60000)	NODE_290_length_38949_cov_3.720772	35000	63	0.039808
(10,18)(20683,20721)(10000,60000)	NODE_2914_length_20728_cov_3.621892	35000	10	0.019849
(28,29)(20541,20542)(20000,70000)	NODE_2915_length_20716_cov_3.912451	45000	3	0.064020
(2,5)(12204,12217)(10000,60000)	NODE_291_length_38859_cov_3.870666	35000	5	0.057842
(3,3)(20316,20316)(10000,60000)	NODE_2931_length_20683_cov_2.870288	35000	2	0.026679
(2,12)(20583,20658)(10000,60000)	NODE_2932_length_20682_cov_3.606666	35000	12	0.021798
(1,10)(17725,17759)(10000,60000)	NODE_2933_length_20681_cov_3.329171	35000	11	0.001864
(3,22)(10477,17997)(10000,60000)	NODE_2937_length_20672_cov_3.236815	35000	21	0.033584
(4,7)(20408,20434)(20000,70000)	NODE_2943_length_20653_cov_3.416756	45000	5	0.111965
(13,83)(11715,17276)(10000,60000)	NODE_2969_length_20597_cov_3.641331	35000	72	0.046403
(5,6)(14050,14053)(10000,60000)	NODE_2973_length_20589_cov_3.211518	35000	3	0.077841
(6,8)(16754,29555)(10000,60000)	NODE_297_length_38712_cov_3.737809	35000	4	-0.000093
(1,12)(20413,20458)(10000,60000)	NODE_2984_length_20559_cov_3.414614	35000	13	0.034589
(2,5)(13489,13523)(10000,60000)	NODE_2985_length_20557_cov_3.464610	35000	5	0.071172
(1,101)(10244,11495)(10000,60000)	NODE_2987_length_20553_cov_3.672631	35000	102	0.036085
(6,6)(20352,20352)(20000,70000)	NODE_2988_length_20546_cov_3.463540	45000	2	0.024135
(52,113)(14520,18968)(10000,60000)	NODE_2990_length_20541_cov_3.762694	35000	63	0.051235
(40,44)(16686,16733)(10000,60000)	NODE_2991_length_20541_cov_3.582379	35000	6	0.153107
(77,114)(13486,13907)(10000,60000)	NODE_2998_length_20527_cov_3.495154	35000	39	0.040397
(337,337)(28442,28442)(10000,60000)	NODE_299_length_38697_cov_16.074797	35000	2	0.015922
(4,4)(32201,32201)(10000,60000)	NODE_29_length_60093_cov_3.565107	35000	2	0.015052
(6,6)(19568,19568)(10000,60000)	NODE_3006_length_20500_cov_3.750846	35000	2	0.047832
(3,8)(15121,15333)(10000,60000)	NODE_3008_length_20495_cov_3.849922	35000	7	0.014955
(1,10)(18441,30790)(10000,60000)	NODE_300_length_38681_cov_3.598880	35000	11	0.009658
(4,4)(20338,20338)(20000,70000)	NODE_3017_length_20467_cov_3.485909	45000	2	-0.009502
(45,53)(11153,17974)(10000,60000)	NODE_3022_length_20462_cov_2.953249	35000	10	0.041822
(1,23)(17524,20456)(10000,60000)	NODE_3023_length_20460_cov_3.401650	35000	24	0.028840
(7,7)(19465,19465)(10000,60000)	NODE_3025_length_20457_cov_3.904411	35000	2	0.103628
(8,9)(16625,17053)(10000,60000)	NODE_3042_length_20414_cov_3.570071	35000	3	0.061616
(23,24)(11335,11369)(10000,60000)	NODE_3044_length_20402_cov_4.037433	35000	3	0.014749
(2,25)(20082,20362)(20000,70000)	NODE_3046_length_20399_cov_3.393892	45000	25	0.043516
(2,5)(27310,27328)(10000,60000)	NODE_304_length_38574_cov_3.656790	35000	5	0.044117
(6,6)(18144,18144)(10000,60000)	NODE_3056_length_20372_cov_3.509199	35000	2	0.054861
(29,40)(19069,19773)(10000,60000)	NODE_3058_length_20365_cov_3.324139	35000	13	0.073270
