region	chr	midPos	Nsites
(759547,760158)(32660647,32709597)(32660000,32710000)	JBPCET010000004.1	32685000	613	0.023311
(759734,760431)(32677022,32719954)(32670000,32720000)	JBPCET010000004.1	32695000	699	0.021272
(759814,760531)(32680125,32728470)(32680000,32730000)	JBPCET010000004.1	32705000	719	0.021379
(759921,760691)(32694777,32739224)(32690000,32740000)	JBPCET010000004.1	32715000	772	0.020765
(760002,760718)(32700845,32746502)(32700000,32750000)	JBPCET010000004.1	32725000	718	0.020883
(760159,760879)(32710059,32759571)(32710000,32760000)	JBPCET010000004.1	32735000	722	0.021325
(760432,761132)(32723508,32769997)(32720000,32770000)	JBPCET010000004.1	32745000	702	0.025040
(760532,761187)(32730890,32777453)(32730000,32780000)	JBPCET010000004.1	32755000	657	0.026020
(760692,761239)(32740883,32785206)(32740000,32790000)	JBPCET010000004.1	32765000	549	0.029892
(760719,761287)(32751212,32796273)(32750000,32800000)	JBPCET010000004.1	32775000	570	0.029609
(760880,761358)(32761539,32809966)(32760000,32810000)	JBPCET010000004.1	32785000	480	0.029684
(761133,761430)(32770031,32812707)(32770000,32820000)	JBPCET010000004.1	32795000	299	0.035067
(761188,761574)(32781215,32829420)(32780000,32830000)	JBPCET010000004.1	32805000	388	0.029176
(761240,761774)(32790510,32839595)(32790000,32840000)	JBPCET010000004.1	32815000	536	0.029995
(761288,761879)(32801318,32849412)(32800000,32850000)	JBPCET010000004.1	32825000	593	0.028085
(761359,762193)(32810038,32859934)(32810000,32860000)	JBPCET010000004.1	32835000	836	0.025829
(761431,762244)(32820533,32863252)(32820000,32870000)	JBPCET010000004.1	32845000	815	0.023395
(761575,762402)(32830551,32878973)(32830000,32880000)	JBPCET010000004.1	32855000	829	0.023637
(761775,762462)(32842020,32889911)(32840000,32890000)	JBPCET010000004.1	32865000	689	0.019603
(761880,762567)(32850633,32899613)(32850000,32900000)	JBPCET010000004.1	32875000	689	0.023458
(762194,762601)(32860619,32903813)(32860000,32910000)	JBPCET010000004.1	32885000	409	0.025722
(762245,762836)(32870378,32918197)(32870000,32920000)	JBPCET010000004.1	32895000	593	0.027820
(762403,763116)(32880848,32929968)(32880000,32930000)	JBPCET010000004.1	32905000	715	0.027398
(762463,763201)(32890033,32936668)(32890000,32940000)	JBPCET010000004.1	32915000	740	0.027852
(762568,763271)(32900342,32949997)(32900000,32950000)	JBPCET010000004.1	32925000	705	0.029324
(762602,763372)(32910492,32955666)(32910000,32960000)	JBPCET010000004.1	32935000	772	0.029129
(762837,763523)(32920121,32969849)(32920000,32970000)	JBPCET010000004.1	32945000	688	0.028633
(763117,763717)(32930339,32979339)(32930000,32980000)	JBPCET010000004.1	32955000	602	0.029659
(763202,763876)(32941690,32989298)(32940000,32990000)	JBPCET010000004.1	32965000	676	0.028602
(763272,764093)(32950484,32999563)(32950000,33000000)	JBPCET010000004.1	32975000	823	0.023333
(763373,764255)(32960781,33005749)(32960000,33010000)	JBPCET010000004.1	32985000	884	0.022261
(763524,764367)(32970174,33019891)(32970000,33020000)	JBPCET010000004.1	32995000	845	0.021698
(763718,764457)(32983168,33029926)(32980000,33030000)	JBPCET010000004.1	33005000	741	0.020981
(763877,764644)(32991170,33039153)(32990000,33040000)	JBPCET010000004.1	33015000	769	0.019619
(764094,764712)(33000238,33048686)(33000000,33050000)	JBPCET010000004.1	33025000	620	0.019180
(764256,764767)(33014156,33059840)(33010000,33060000)	JBPCET010000004.1	33035000	513	0.019571
(764368,764850)(33020028,33069993)(33020000,33070000)	JBPCET010000004.1	33045000	484	0.018596
(764458,764935)(33030019,33079509)(33030000,33080000)	JBPCET010000004.1	33055000	479	0.016730
(764645,765036)(33042094,33089815)(33040000,33090000)	JBPCET010000004.1	33065000	393	0.016143
(764713,765123)(33052630,33097096)(33050000,33100000)	JBPCET010000004.1	33075000	412	0.016899
(764768,765258)(33060936,33109750)(33060000,33110000)	JBPCET010000004.1	33085000	492	0.017335
(764851,765444)(33070071,33118210)(33070000,33120000)	JBPCET010000004.1	33095000	595	0.019987
(764936,765548)(33081127,33129883)(33080000,33130000)	JBPCET010000004.1	33105000	614	0.024471
(765037,765648)(33091050,33138228)(33090000,33140000)	JBPCET010000004.1	33115000	613	0.025641
(765124,765848)(33102816,33149975)(33100000,33150000)	JBPCET010000004.1	33125000	726	0.025197
(765259,765991)(33110168,33159516)(33110000,33160000)	JBPCET010000004.1	33135000	734	0.026919
(765445,766078)(33120784,33169759)(33120000,33170000)	JBPCET010000004.1	33145000	635	0.026062
(765549,766225)(33134340,33179015)(33130000,33180000)	JBPCET010000004.1	33155000	678	0.025153
(765649,766478)(33141614,33189740)(33140000,33190000)	JBPCET010000004.1	33165000	831	0.025891
(765849,766703)(33150070,33199649)(33150000,33200000)	JBPCET010000004.1	33175000	856	0.025544
(765992,766776)(33163600,33203891)(33160000,33210000)	JBPCET010000004.1	33185000	786	0.024658
(766079,766947)(33170169,33219966)(33170000,33220000)	JBPCET010000004.1	33195000	870	0.025892
(766226,767193)(33180006,33229731)(33180000,33230000)	JBPCET010000004.1	33205000	969	0.023872
(766479,767333)(33191025,33238800)(33190000,33240000)	JBPCET010000004.1	33215000	856	0.021806
(766704,767513)(33200556,33249999)(33200000,33250000)	JBPCET010000004.1	33225000	811	0.024068
(766777,767718)(33210529,33259306)(33210000,33260000)	JBPCET010000004.1	33235000	943	0.023702
(766948,767893)(33221678,33269992)(33220000,33270000)	JBPCET010000004.1	33245000	947	0.021947
(767194,768186)(33230035,33279759)(33230000,33280000)	JBPCET010000004.1	33255000	994	0.023130
(767334,768411)(33240371,33289572)(33240000,33290000)	JBPCET010000004.1	33265000	1079	0.024149
(767514,768559)(33250044,33298064)(33250000,33300000)	JBPCET010000004.1	33275000	1047	0.024524
(767719,768765)(33260122,33309970)(33260000,33310000)	JBPCET010000004.1	33285000	1048	0.024802
(767894,768929)(33270030,33319917)(33270000,33320000)	JBPCET010000004.1	33295000	1037	0.026954
(768187,768994)(33280031,33327848)(33280000,33330000)	JBPCET010000004.1	33305000	809	0.028508
(768412,769093)(33290129,33338470)(33290000,33340000)	JBPCET010000004.1	33315000	683	0.030137
(768560,769274)(33300320,33348829)(33300000,33350000)	JBPCET010000004.1	33325000	716	0.028995
(768766,769435)(33310030,33359828)(33310000,33360000)	JBPCET010000004.1	33335000	671	0.029139
(768930,769573)(33320557,33369995)(33320000,33370000)	JBPCET010000004.1	33345000	645	0.027450
(768995,769787)(33330011,33379826)(33330000,33380000)	JBPCET010000004.1	33355000	794	0.027849
(769094,769912)(33340408,33389963)(33340000,33390000)	JBPCET010000004.1	33365000	820	0.027612
(769275,770047)(33351126,33398903)(33350000,33400000)	JBPCET010000004.1	33375000	774	0.026023
(769436,770321)(33362996,33409952)(33360000,33410000)	JBPCET010000004.1	33385000	887	0.025434
(769574,770644)(33370030,33419390)(33370000,33420000)	JBPCET010000004.1	33395000	1072	0.027170
(769788,770740)(33380033,33428580)(33380000,33430000)	JBPCET010000004.1	33405000	954	0.028355
(769913,770934)(33390077,33439993)(33390000,33440000)	JBPCET010000004.1	33415000	1023	0.028300
(770048,771093)(33400443,33448893)(33400000,33450000)	JBPCET010000004.1	33425000	1047	0.028794
(770322,771346)(33411062,33459740)(33410000,33460000)	JBPCET010000004.1	33435000	1026	0.028001
(770645,771491)(33420390,33468798)(33420000,33470000)	JBPCET010000004.1	33445000	848	0.026433
(770741,771586)(33432926,33477312)(33430000,33480000)	JBPCET010000004.1	33455000	847	0.025594
(770935,771653)(33440004,33489798)(33440000,33490000)	JBPCET010000004.1	33465000	720	0.024261
(771094,771785)(33450102,33497907)(33450000,33500000)	JBPCET010000004.1	33475000	693	0.023355
(771347,771964)(33464424,33509483)(33460000,33510000)	JBPCET010000004.1	33485000	619	0.024891
(771492,772077)(33470508,33519960)(33470000,33520000)	JBPCET010000004.1	33495000	587	0.027239
(771587,772126)(33484254,33529964)(33480000,33530000)	JBPCET010000004.1	33505000	541	0.023300
(771654,772316)(33491139,33539948)(33490000,33540000)	JBPCET010000004.1	33515000	664	0.023845
(771786,772550)(33504324,33548635)(33500000,33550000)	JBPCET010000004.1	33525000	766	0.023203
(771965,772640)(33517851,33559120)(33510000,33560000)	JBPCET010000004.1	33535000	677	0.024157
(772078,772773)(33522596,33569591)(33520000,33570000)	JBPCET010000004.1	33545000	697	0.023229
(772127,772814)(33530072,33579901)(33530000,33580000)	JBPCET010000004.1	33555000	689	0.025014
(772317,773080)(33540006,33589864)(33540000,33590000)	JBPCET010000004.1	33565000	765	0.024515
(772551,773217)(33550127,33599977)(33550000,33600000)	JBPCET010000004.1	33575000	668	0.026797
(772641,773419)(33561339,33608362)(33560000,33610000)	JBPCET010000004.1	33585000	780	0.026252
(772774,773524)(33571517,33618231)(33570000,33620000)	JBPCET010000004.1	33595000	752	0.025897
(772815,773579)(33580834,33626756)(33580000,33630000)	JBPCET010000004.1	33605000	766	0.025369
(773081,773812)(33590052,33639766)(33590000,33640000)	JBPCET010000004.1	33615000	733	0.031018
(773218,774040)(33600001,33649510)(33600000,33650000)	JBPCET010000004.1	33625000	824	0.031113
(773420,774200)(33611073,33659995)(33610000,33660000)	JBPCET010000004.1	33635000	782	0.032699
(773525,774477)(33620022,33669334)(33620000,33670000)	JBPCET010000004.1	33645000	954	0.030908
(773580,774566)(33630015,33679989)(33630000,33680000)	JBPCET010000004.1	33655000	988	0.030292
(773813,774737)(33640410,33689955)(33640000,33690000)	JBPCET010000004.1	33665000	926	0.026592
(774041,774839)(33651150,33699852)(33650000,33700000)	JBPCET010000004.1	33675000	800	0.025979
(774201,774987)(33660022,33708074)(33660000,33710000)	JBPCET010000004.1	33685000	788	0.025811
(774478,775128)(33677373,33719478)(33670000,33720000)	JBPCET010000004.1	33695000	652	0.026670
(774567,775235)(33680020,33728090)(33680000,33730000)	JBPCET010000004.1	33705000	670	0.026707
(774738,775327)(33690014,33736117)(33690000,33740000)	JBPCET010000004.1	33715000	591	0.027258
(774840,775410)(33700029,33749998)(33700000,33750000)	JBPCET010000004.1	33725000	572	0.025109
(774988,775442)(33710245,33759571)(33710000,33760000)	JBPCET010000004.1	33735000	456	0.022845
(775129,775602)(33720586,33769850)(33720000,33770000)	JBPCET010000004.1	33745000	475	0.021599
(775236,775705)(33731342,33779799)(33730000,33780000)	JBPCET010000004.1	33755000	471	0.022544
(775328,775743)(33741484,33787448)(33740000,33790000)	JBPCET010000004.1	33765000	417	0.022907
(775411,775907)(33750002,33799357)(33750000,33800000)	JBPCET010000004.1	33775000	498	0.023371
(775443,776052)(33762448,33809914)(33760000,33810000)	JBPCET010000004.1	33785000	611	0.023597
(775603,776230)(33770149,33816550)(33770000,33820000)	JBPCET010000004.1	33795000	629	0.025720
(775706,776275)(33781738,33829724)(33780000,33830000)	JBPCET010000004.1	33805000	571	0.025921
(775744,776347)(33791474,33837073)(33790000,33840000)	JBPCET010000004.1	33815000	605	0.023735
(775908,776430)(33800947,33849009)(33800000,33850000)	JBPCET010000004.1	33825000	524	0.025988
(776053,776539)(33811876,33859993)(33810000,33860000)	JBPCET010000004.1	33835000	488	0.025490
(776231,776733)(33820425,33869731)(33820000,33870000)	JBPCET010000004.1	33845000	504	0.025079
(776276,776886)(33835539,33878474)(33830000,33880000)	JBPCET010000004.1	33855000	612	0.024804
(776348,776962)(33842423,33889720)(33840000,33890000)	JBPCET010000004.1	33865000	616	0.026064
(776431,777038)(33856090,33898756)(33850000,33900000)	JBPCET010000004.1	33875000	609	0.024640
(776540,777076)(33860002,33906878)(33860000,33910000)	JBPCET010000004.1	33885000	538	0.024402
(776734,777347)(33871461,33919830)(33870000,33920000)	JBPCET010000004.1	33895000	615	0.024255
(776887,777409)(33882674,33929486)(33880000,33930000)	JBPCET010000004.1	33905000	524	0.023072
(776963,777539)(33892428,33938736)(33890000,33940000)	JBPCET010000004.1	33915000	578	0.027651
(777039,777562)(33901312,33949982)(33900000,33950000)	JBPCET010000004.1	33925000	525	0.029444
(777077,777630)(33910018,33959971)(33910000,33960000)	JBPCET010000004.1	33935000	555	0.028759
(777348,777691)(33927172,33969981)(33920000,33970000)	JBPCET010000004.1	33945000	345	0.029750
(777410,777781)(33930407,33979288)(33930000,33980000)	JBPCET010000004.1	33955000	373	0.030038
(777540,777846)(33948591,33989925)(33940000,33990000)	JBPCET010000004.1	33965000	308	0.024236
(777563,777953)(33951901,33999575)(33950000,34000000)	JBPCET010000004.1	33975000	392	0.021444
(777631,778091)(33960641,34009965)(33960000,34010000)	JBPCET010000004.1	33985000	462	0.022181
(777692,778187)(33970074,34019848)(33970000,34020000)	JBPCET010000004.1	33995000	497	0.024978
(777782,778341)(33980298,34025485)(33980000,34030000)	JBPCET010000004.1	34005000	561	0.024047
(777847,778392)(33990132,34039988)(33990000,34040000)	JBPCET010000004.1	34015000	547	0.024617
(777954,778421)(34000160,34048718)(34000000,34050000)	JBPCET010000004.1	34025000	469	0.025810
(778092,778651)(34010040,34059954)(34010000,34060000)	JBPCET010000004.1	34035000	561	0.024138
(778188,778785)(34020396,34068273)(34020000,34070000)	JBPCET010000004.1	34045000	599	0.021830
(778342,778809)(34034190,34079639)(34030000,34080000)	JBPCET010000004.1	34055000	469	0.020501
(778393,778959)(34040021,34085453)(34040000,34090000)	JBPCET010000004.1	34065000	568	0.022507
(778422,778994)(34050133,34099861)(34050000,34100000)	JBPCET010000004.1	34075000	574	0.023372
(778652,779063)(34060070,34108673)(34060000,34110000)	JBPCET010000004.1	34085000	413	0.026810
(778786,779249)(34074628,34118090)(34070000,34120000)	JBPCET010000004.1	34095000	465	0.023375
(778810,779348)(34080589,34129777)(34080000,34130000)	JBPCET010000004.1	34105000	540	0.024286
(778960,779428)(34090727,34139629)(34090000,34140000)	JBPCET010000004.1	34115000	470	0.021750
(778995,779539)(34100217,34149038)(34100000,34150000)	JBPCET010000004.1	34125000	546	0.024344
(779064,779661)(34111134,34159999)(34110000,34160000)	JBPCET010000004.1	34135000	599	0.025095
(779250,779948)(34120979,34169026)(34120000,34170000)	JBPCET010000004.1	34145000	700	0.025949
(779349,780044)(34130303,34178947)(34130000,34180000)	JBPCET010000004.1	34155000	697	0.027039
(779429,780124)(34143467,34189216)(34140000,34190000)	JBPCET010000004.1	34165000	697	0.027414
(779540,780241)(34150187,34195467)(34150000,34200000)	JBPCET010000004.1	34175000	703	0.027018
(779662,780311)(34160070,34204500)(34160000,34210000)	JBPCET010000004.1	34185000	651	0.027441
(779949,780353)(34171540,34217826)(34170000,34220000)	JBPCET010000004.1	34195000	406	0.029835
(780045,780395)(34181558,34225679)(34180000,34230000)	JBPCET010000004.1	34205000	352	0.027798
(780125,780413)(34192072,34237621)(34190000,34240000)	JBPCET010000004.1	34215000	290	0.026705
(780242,780424)(34201092,34247520)(34200000,34250000)	JBPCET010000004.1	34225000	184	0.021265
(780312,780482)(34211715,34255532)(34210000,34260000)	JBPCET010000004.1	34235000	172	0.014150
(780354,780573)(34220929,34267786)(34220000,34270000)	JBPCET010000004.1	34245000	221	0.013932
(780396,780617)(34235730,34279623)(34230000,34280000)	JBPCET010000004.1	34255000	223	0.016712
(780414,780747)(34247046,34288735)(34240000,34290000)	JBPCET010000004.1	34265000	335	0.023091
(780425,781006)(34252276,34298787)(34250000,34300000)	JBPCET010000004.1	34275000	583	0.022346
(780483,781190)(34262722,34309660)(34260000,34310000)	JBPCET010000004.1	34285000	709	0.022061
(780574,781257)(34274999,34319337)(34270000,34320000)	JBPCET010000004.1	34295000	685	0.022807
(780618,781324)(34281599,34329966)(34280000,34330000)	JBPCET010000004.1	34305000	708	0.022696
(780748,781427)(34293245,34339149)(34290000,34340000)	JBPCET010000004.1	34315000	681	0.022077
(781007,781505)(34303537,34349924)(34300000,34350000)	JBPCET010000004.1	34325000	500	0.024355
(781191,781656)(34312061,34358786)(34310000,34360000)	JBPCET010000004.1	34335000	467	0.025134
(781258,781818)(34322344,34369186)(34320000,34370000)	JBPCET010000004.1	34345000	562	0.027949
(781325,781889)(34330035,34379993)(34330000,34380000)	JBPCET010000004.1	34355000	566	0.026506
(781428,781934)(34340929,34386261)(34340000,34390000)	JBPCET010000004.1	34365000	508	0.025299
(781506,781981)(34350504,34399997)(34350000,34400000)	JBPCET010000004.1	34375000	477	0.024437
(781657,782127)(34362716,34409999)(34360000,34410000)	JBPCET010000004.1	34385000	472	0.026006
(781819,782415)(34370894,34419575)(34370000,34420000)	JBPCET010000004.1	34395000	598	0.020994
(781890,782465)(34380026,34428901)(34380000,34430000)	JBPCET010000004.1	34405000	577	0.020627
(781935,782523)(34397432,34434529)(34390000,34440000)	JBPCET010000004.1	34415000	590	0.021653
(781982,782611)(34400000,34449969)(34400000,34450000)	JBPCET010000004.1	34425000	631	0.020808
(782128,782712)(34410003,34459234)(34410000,34460000)	JBPCET010000004.1	34435000	586	0.019643
(782416,782783)(34420042,34468564)(34420000,34470000)	JBPCET010000004.1	34445000	369	0.019728
(782466,782801)(34431780,34478961)(34430000,34480000)	JBPCET010000004.1	34455000	337	0.021288
(782524,782900)(34442160,34489597)(34440000,34490000)	JBPCET010000004.1	34465000	378	0.020214
(782612,783018)(34450071,34498958)(34450000,34500000)	JBPCET010000004.1	34475000	408	0.023677
(782713,783149)(34460223,34509916)(34460000,34510000)	JBPCET010000004.1	34485000	438	0.022313
(782784,783269)(34470003,34519976)(34470000,34520000)	JBPCET010000004.1	34495000	487	0.021016
(782802,783455)(34483951,34529059)(34480000,34530000)	JBPCET010000004.1	34505000	655	0.022613
(782901,783476)(34490147,34537323)(34490000,34540000)	JBPCET010000004.1	34515000	577	0.023121
(783019,783593)(34503248,34548290)(34500000,34550000)	JBPCET010000004.1	34525000	576	0.019513
(783150,783715)(34510008,34559765)(34510000,34560000)	JBPCET010000004.1	34535000	567	0.019758
(783270,783824)(34520060,34567925)(34520000,34570000)	JBPCET010000004.1	34545000	556	0.021156
(783456,783893)(34530142,34579823)(34530000,34580000)	JBPCET010000004.1	34555000	439	0.017276
(783477,783975)(34542874,34588447)(34540000,34590000)	JBPCET010000004.1	34565000	500	0.016450
(783594,784067)(34551014,34599588)(34550000,34600000)	JBPCET010000004.1	34575000	475	0.018756
(783716,784162)(34563203,34606947)(34560000,34610000)	JBPCET010000004.1	34585000	448	0.018777
(783825,784233)(34572604,34618310)(34570000,34620000)	JBPCET010000004.1	34595000	410	0.019623
(783894,784332)(34581759,34629062)(34580000,34630000)	JBPCET010000004.1	34605000	440	0.022278
(783976,784396)(34591068,34637483)(34590000,34640000)	JBPCET010000004.1	34615000	422	0.023395
(784068,784515)(34603735,34649929)(34600000,34650000)	JBPCET010000004.1	34625000	449	0.022581
(784163,784683)(34614953,34659429)(34610000,34660000)	JBPCET010000004.1	34635000	522	0.022938
(784234,784709)(34622147,34667831)(34620000,34670000)	JBPCET010000004.1	34645000	477	0.021565
(784333,784807)(34630012,34676713)(34630000,34680000)	JBPCET010000004.1	34655000	476	0.018508
(784397,784885)(34645982,34689678)(34640000,34690000)	JBPCET010000004.1	34665000	490	0.019515
(784516,784930)(34650045,34699260)(34650000,34700000)	JBPCET010000004.1	34675000	416	0.018327
(784684,785146)(34660645,34709080)(34660000,34710000)	JBPCET010000004.1	34685000	464	0.017523
(784710,785314)(34675515,34719037)(34670000,34720000)	JBPCET010000004.1	34695000	606	0.019033
(784808,785540)(34683064,34729862)(34680000,34730000)	JBPCET010000004.1	34705000	734	0.020855
(784886,785603)(34690248,34739584)(34690000,34740000)	JBPCET010000004.1	34715000	719	0.020245
(784931,785654)(34700070,34745250)(34700000,34750000)	JBPCET010000004.1	34725000	725	0.020534
(785147,785840)(34710476,34759911)(34710000,34760000)	JBPCET010000004.1	34735000	695	0.021665
(785315,786030)(34720324,34769986)(34720000,34770000)	JBPCET010000004.1	34745000	717	0.023113
(785541,786181)(34730115,34779693)(34730000,34780000)	JBPCET010000004.1	34755000	642	0.023199
(785604,786221)(34740030,34787129)(34740000,34790000)	JBPCET010000004.1	34765000	619	0.024961
(785655,786316)(34750835,34799989)(34750000,34800000)	JBPCET010000004.1	34775000	663	0.024224
(785841,786438)(34761393,34809912)(34760000,34810000)	JBPCET010000004.1	34785000	599	0.023315
(786031,786484)(34770006,34818491)(34770000,34820000)	JBPCET010000004.1	34795000	455	0.021253
(786182,786526)(34781936,34829435)(34780000,34830000)	JBPCET010000004.1	34805000	346	0.020795
(786222,786708)(34791957,34839998)(34790000,34840000)	JBPCET010000004.1	34815000	488	0.018236
(786317,786782)(34800010,34849180)(34800000,34850000)	JBPCET010000004.1	34825000	467	0.018898
(786439,786908)(34810026,34859434)(34810000,34860000)	JBPCET010000004.1	34835000	471	0.019023
(786485,786914)(34824175,34869910)(34820000,34870000)	JBPCET010000004.1	34845000	431	0.018829
(786527,786925)(34830526,34877516)(34830000,34880000)	JBPCET010000004.1	34855000	400	0.018307
(786709,787043)(34840006,34888497)(34840000,34890000)	JBPCET010000004.1	34865000	336	0.021791
(786783,787244)(34850229,34899994)(34850000,34900000)	JBPCET010000004.1	34875000	463	0.020356
(786909,787379)(34869754,34909872)(34860000,34910000)	JBPCET010000004.1	34885000	472	0.020667
(786915,787533)(34870072,34919112)(34870000,34920000)	JBPCET010000004.1	34895000	620	0.022460
(786926,787567)(34880149,34929995)(34880000,34930000)	JBPCET010000004.1	34905000	643	0.022397
(787044,787673)(34890354,34939933)(34890000,34940000)	JBPCET010000004.1	34915000	631	0.021281
(787245,787859)(34900010,34945584)(34900000,34950000)	JBPCET010000004.1	34925000	616	0.023757
(787380,787878)(34910029,34959995)(34910000,34960000)	JBPCET010000004.1	34935000	500	0.024526
(787534,788042)(34928974,34967876)(34920000,34970000)	JBPCET010000004.1	34945000	510	0.022523
(787568,788081)(34930012,34977957)(34930000,34980000)	JBPCET010000004.1	34955000	515	0.022263
(787674,788142)(34940423,34989997)(34940000,34990000)	JBPCET010000004.1	34965000	470	0.022882
(787860,788383)(34951508,34999997)(34950000,35000000)	JBPCET010000004.1	34975000	525	0.021651
(787879,788511)(34960031,35009530)(34960000,35010000)	JBPCET010000004.1	34985000	634	0.019771
(788043,788664)(34973539,35017852)(34970000,35020000)	JBPCET010000004.1	34995000	623	0.022414
(788082,788719)(34985530,35029652)(34980000,35030000)	JBPCET010000004.1	35005000	639	0.023348
(788143,788815)(34990066,35039633)(34990000,35040000)	JBPCET010000004.1	35015000	674	0.021619
(788384,788880)(35000014,35048756)(35000000,35050000)	JBPCET010000004.1	35025000	498	0.020787
(788512,788918)(35011332,35059016)(35010000,35060000)	JBPCET010000004.1	35035000	408	0.023355
(788665,789061)(35021543,35068723)(35020000,35070000)	JBPCET010000004.1	35045000	398	0.018388
(788720,789231)(35030274,35079349)(35030000,35080000)	JBPCET010000004.1	35055000	513	0.018274
(788816,789401)(35040127,35089346)(35040000,35090000)	JBPCET010000004.1	35065000	587	0.020998
(788881,789499)(35051652,35099796)(35050000,35100000)	JBPCET010000004.1	35075000	620	0.020682
(788919,789526)(35060161,35109999)(35060000,35110000)	JBPCET010000004.1	35085000	609	0.020999
(789062,789688)(35071667,35118473)(35070000,35120000)	JBPCET010000004.1	35095000	628	0.021208
(789232,789778)(35080042,35128067)(35080000,35130000)	JBPCET010000004.1	35105000	548	0.021621
(789402,789793)(35092084,35132632)(35090000,35140000)	JBPCET010000004.1	35115000	393	0.020347
(789500,789915)(35105663,35148949)(35100000,35150000)	JBPCET010000004.1	35125000	417	0.023035
(789527,790146)(35110004,35159933)(35110000,35160000)	JBPCET010000004.1	35135000	621	0.020894
(789689,790418)(35121651,35168297)(35120000,35170000)	JBPCET010000004.1	35145000	731	0.022597
(789779,790609)(35130074,35179382)(35130000,35180000)	JBPCET010000004.1	35155000	832	0.023203
(789794,790720)(35140419,35189846)(35140000,35190000)	JBPCET010000004.1	35165000	928	0.025431
(789916,790734)(35150977,35195955)(35150000,35200000)	JBPCET010000004.1	35175000	820	0.025010
(790147,790811)(35160068,35206776)(35160000,35210000)	JBPCET010000004.1	35185000	666	0.029300
(790419,790909)(35170330,35217401)(35170000,35220000)	JBPCET010000004.1	35195000	492	0.030769
(790610,790959)(35180406,35229973)(35180000,35230000)	JBPCET010000004.1	35205000	351	0.037006
(790721,791108)(35190972,35236955)(35190000,35240000)	JBPCET010000004.1	35215000	389	0.028362
(790735,791199)(35203116,35247333)(35200000,35250000)	JBPCET010000004.1	35225000	466	0.028033
(790812,791207)(35210172,35258933)(35210000,35260000)	JBPCET010000004.1	35235000	397	0.026009
(790910,791334)(35225993,35269977)(35220000,35270000)	JBPCET010000004.1	35245000	426	0.028121
(790960,791421)(35230538,35279955)(35230000,35280000)	JBPCET010000004.1	35255000	463	0.023596
(791109,791586)(35241655,35288012)(35240000,35290000)	JBPCET010000004.1	35265000	479	0.031652
(791200,791612)(35257367,35298976)(35250000,35300000)	JBPCET010000004.1	35275000	414	0.033169
(791208,791635)(35260030,35307429)(35260000,35310000)	JBPCET010000004.1	35285000	429	0.032640
(791335,791658)(35270004,35318692)(35270000,35320000)	JBPCET010000004.1	35295000	325	0.032822
(791422,791752)(35280104,35329353)(35280000,35330000)	JBPCET010000004.1	35305000	332	0.028919
(791587,791812)(35295191,35337817)(35290000,35340000)	JBPCET010000004.1	35315000	227	0.021966
(791613,791895)(35306888,35348152)(35300000,35350000)	JBPCET010000004.1	35325000	284	0.020087
(791636,791914)(35316373,35352252)(35310000,35360000)	JBPCET010000004.1	35335000	280	0.019894
(791659,791978)(35321909,35368545)(35320000,35370000)	JBPCET010000004.1	35345000	321	0.018732
(791753,792106)(35331118,35379925)(35330000,35380000)	JBPCET010000004.1	35355000	355	0.019237
(791813,792164)(35341422,35389982)(35340000,35390000)	JBPCET010000004.1	35365000	353	0.015910
(791896,792203)(35350551,35394614)(35350000,35400000)	JBPCET010000004.1	35375000	309	0.016717
(791915,792227)(35361266,35405321)(35360000,35410000)	JBPCET010000004.1	35385000	314	0.017967
(791979,792233)(35370690,35414707)(35370000,35420000)	JBPCET010000004.1	35395000	256	0.018202
(792107,792330)(35380331,35429810)(35380000,35430000)	JBPCET010000004.1	35405000	225	0.016450
(792165,792369)(35390000,35439999)(35390000,35440000)	JBPCET010000004.1	35415000	206	0.018978
(792204,792745)(35400060,35449983)(35400000,35450000)	JBPCET010000004.1	35425000	543	0.013708
(792228,793064)(35413407,35459972)(35410000,35460000)	JBPCET010000004.1	35435000	838	0.016408
(792234,793234)(35421470,35468317)(35420000,35470000)	JBPCET010000004.1	35445000	1002	0.016851
(792331,793378)(35430346,35477108)(35430000,35480000)	JBPCET010000004.1	35455000	1049	0.017179
(792370,793388)(35440015,35485220)(35440000,35490000)	JBPCET010000004.1	35465000	1020	0.016910
(792746,793417)(35450004,35499387)(35450000,35500000)	JBPCET010000004.1	35475000	673	0.020524
(793065,793420)(35460018,35506630)(35460000,35510000)	JBPCET010000004.1	35485000	357	0.018719
(793235,793527)(35470726,35519205)(35470000,35520000)	JBPCET010000004.1	35495000	294	0.016696
(793379,793609)(35485095,35528238)(35480000,35530000)	JBPCET010000004.1	35505000	232	0.019314
(793389,793613)(35496383,35536830)(35490000,35540000)	JBPCET010000004.1	35515000	226	0.019271
(793418,793714)(35506336,35549728)(35500000,35550000)	JBPCET010000004.1	35525000	298	0.019576
(793421,793797)(35512861,35559911)(35510000,35560000)	JBPCET010000004.1	35535000	378	0.018147
(793528,793901)(35524137,35564262)(35520000,35570000)	JBPCET010000004.1	35545000	375	0.018759
(793610,793914)(35536516,35573824)(35530000,35580000)	JBPCET010000004.1	35555000	306	0.018556
(548,1141)(10041,58443)(10000,60000)	JBPCET010000005.1	35000	595	0.021525
(551,1163)(21352,69681)(20000,70000)	JBPCET010000005.1	45000	614	0.021309
(739,1276)(33856,75055)(30000,80000)	JBPCET010000005.1	55000	539	0.020391
